

White Brain
{::::A:PP:P:A:A::}: x 2, y 1, X 3, Y 2, V 3, u 1
{P::PAAP...P.:::A}: x 2, y 2, X 3, Y 3, V 1, u 1
{P::PAP:..PA.:::A}: x 3, y 0, X 3, Y 2, V 2, u 2
{P::PAP:A..A.::A:}: x 1, y 1, X 2, Y 2, V 1, u 1
{P::PAPP....A:AA:}: x 3, y 0, X 3, Y 1, V 1, u 1
{P::PAPP...A.:A:A}: x 1, y 1, X 2, Y 2, V 1, u 1
{P::PAPP..A..::AA}: x 2, y 1, X 1, Y 2, V 2, u 2
{P::PAPPA....:AA:}: x 1, y 1, X 1, Y 2, V -1, u 1
{P::PAPPA....:AA:}: x 2, y 1, X 2, Y 2, V 1, u 1
{P:A:AP:..::P:P:A}: x 1, y 1, X 1, Y 2, V 2, u 2
{P:P:..:PAAP.:::A}: x 2, y 0, X 2, Y 1, V 1, u 1
{P:P:..PP.A..A::A}: x 2, y 1, X 2, Y 2, V 1, u 1
{P:P:.A...:.PAA:A}: x 2, y 0, X 1, Y 1, V -1, u 1
{P:P:.P.PAA..::AA}: x 2, y 0, X 2, Y 1, V 1, u 1
{P:P:.PA.AA.P:::A}: x 0, y 0, X 0, Y 1, V -1, u 1
{P:P:A:.:..A.::::}: x 2, y 0, X 2, Y 1, V 1, u 1
{P:P:AP..:..P:AAA}: x 2, y 0, X 2, Y 1, V 1, u 1
{P:P:AP.:..A.:::A}: x 1, y 1, X 2, Y 2, V 1, u 1
{P:P:AP.P..A.:A:A}: x 2, y 0, X 2, Y 1, V -1, u 1
{P:PP.....A..AA:A}: x 3, y 0, X 3, Y 2, V -1, u 1
{P:PP.P....A.AA:A}: x 0, y 0, X 0, Y 2, V -4, u 4
{P:PP.P....A.AA:A}: x 0, y 0, X 0, Y 1, V -1, u 1
{P:PP.P....A.AA:A}: x 2, y 0, X 2, Y 1, V -1, u 1
{P:PP.P....A.AA:A}: x 3, y 0, X 3, Y 1, V -1, u 1
{P:PP.P...A..A:AA}: x 3, y 0, X 3, Y 1, V 1, u 1
{P:PP.P..A...:AAA}: x 3, y 0, X 3, Y 2, V 1, u 1
{P:PP.PA..A..A::A}: x 3, y 0, X 3, Y 2, V -1, u 1
{P:PPAP......:AAA}: x 2, y 0, X 2, Y 1, V 4, u 6
{PA:PA:P...:.:::P}: x 2, y 1, X 2, Y 2, V 1, u 1
{PP::...PA.A.:AA:}: x 1, y 0, X 1, Y 2, V 1, u 1
{PP::AA.P..P.::AA}: x 1, y 0, X 0, Y 1, V 1, u 1
{PP:P....A.P.:AAA}: x 0, y 0, X 0, Y 1, V -1, u 1
{PP:P..P....AAAA:}: x 1, y 0, X 1, Y 2, V -1, u 1
{PPP:...P...AAAA:}: x 0, y 0, X 0, Y 2, V -3, u 3
{PPP:...P...AAAA:}: x 0, y 0, X 0, Y 1, V 13819, u 13851
{PPP:...P..A.AA:A}: x 3, y 1, X 2, Y 2, V 1, u 1
{PPP:...P.A..A:AA}: x 0, y 0, X 0, Y 2, V 6545, u 6561
{PPP:...P.A..A:AA}: x 0, y 0, X 0, Y 1, V 0, u 2
{PPP:...PA...:AAA}: x 2, y 0, X 2, Y 2, V 1, u 1
{PPP:..AP....AA:A}: x 1, y 0, X 2, Y 1, V 1, u 1
{PPP:.A.P....A:AA}: x 0, y 0, X 1, Y 1, V 20167, u 20167
{PPP:A..:..P.:A:A}: x 1, y 0, X 1, Y 1, V 1, u 1
{PPP:A..P....:AAA}: x 2, y 0, X 2, Y 2, V 1, u 1
{PPPP........AAAA}: x 0, y 0, X 0, Y 1, V -2, u 78
{PPPP........AAAA}: x 0, y 0, X 0, Y 2, V -1, u 11
{PPPP........AAAA}: x 1, y 0, X 1, Y 1, V -1, u 15
{PPPP........AAAA}: x 1, y 0, X 1, Y 2, V -1, u 1
{PPPP........AAAA}: x 2, y 0, X 2, Y 1, V -1, u 1
{PPPP........AAAA}: x 2, y 0, X 2, Y 2, V -1, u 1
{PPPP........AAAA}: x 3, y 0, X 3, Y 1, V 40532, u 40588
{PPPP.....A..A:AA}: x 1, y 0, X 1, Y 1, V -1, u 1

Black Brain
{::::.:APP:PAA:::}: x 2, y 1, X 2, Y 0, V -1, u 1
{::::.:PP:A.AP:::}: x 1, y 2, X 1, Y 1, V -1, u 1
{::::.:PP:A.AP:::}: x 1, y 2, X 2, Y 1, V 2, u 2
{::::.:PPPP.AA:::}: x 0, y 3, X 1, Y 2, V 1, u 3
{::::.A..A.:PA:A:}: x 2, y 3, X 2, Y 2, V 1, u 1
{::::.A..A.A:A::P}: x 1, y 1, X 1, Y 0, V 1, u 1
{::::.A.P:.PAA:A:}: x 0, y 3, X 0, Y 1, V 1, u 1
{::::.A:P::PAP:::}: x 1, y 1, X 1, Y 0, V -1, u 1
{::::.A:PPA:PA:::}: x 1, y 1, X 1, Y 0, V -1, u 1
{::::.AP:P.APA:::}: x 1, y 1, X 1, Y 0, V -1, u 1
{::::.APP:.:AP:::}: x 1, y 1, X 1, Y 0, V -1, u 1
{::::.P:A.P:A::::}: x 3, y 1, X 3, Y 0, V -1, u 1
{::::.P:AA.PAA:::}: x 0, y 2, X 0, Y 1, V 1, u 1
{::::.P:AP.PA::::}: x 3, y 1, X 3, Y 0, V -1, u 1
{::::.PA.P:APA::A}: x 2, y 2, X 1, Y 1, V 1, u 1
{::::.PAPA::.::P:}: x 0, y 2, X 0, Y 1, V -1, u 1
{::::.PAPP:.AA:A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{::::.PPPA.AAA:::}: x 2, y 2, X 3, Y 1, V 1, u 1
{::::.PPPP.AA::::}: x 2, y 2, X 3, Y 1, V -1, u 1
{::::.PPPP:..A::A}: x 3, y 3, X 3, Y 2, V 1, u 3
{::::.PPPPAAAA:::}: x 2, y 2, X 1, Y 1, V -1, u 1
{:::::..PPAPA::::}: x 1, y 2, X 1, Y 1, V -1, u 1
{:::::.A:P:.AA:::}: x 2, y 1, X 2, Y 0, V 1, u 1
{:::::.AAPPP:A:::}: x 2, y 1, X 2, Y 0, V -1, u 1
{:::::.PA.:A.:P::}: x 3, y 1, X 3, Y 0, V 2, u 2
{:::::.PA.P:.::A:}: x 2, y 3, X 2, Y 2, V 2, u 2
{:::::.PA:AA.P:::}: x 1, y 2, X 2, Y 1, V 1, u 1
{:::::.PAP:A.:A::}: x 1, y 3, X 1, Y 2, V 1, u 1
{:::::.PAPP::A:A:}: x 3, y 1, X 3, Y 0, V -1, u 1
{::::::AAPP:.::::}: x 2, y 1, X 2, Y 0, V -1, u 1
{:::::A.PP::A::P:}: x 1, y 1, X 1, Y 0, V -1, u 1
{:::::A.PPAPA::A:}: x 1, y 1, X 1, Y 0, V 3, u 3
{:::::A.PPAPAA:::}: x 1, y 1, X 1, Y 0, V 1, u 1
{:::::A:PP..P::::}: x 1, y 1, X 1, Y 0, V -424, u 424
{:::::A:PPAAP::::}: x 2, y 2, X 2, Y 1, V 1, u 1
{:::::AAP:A:PP:::}: x 2, y 1, X 2, Y 0, V 1, u 1
{:::::AP.P.APA:::}: x 1, y 1, X 1, Y 0, V -1, u 1
{:::::AP:P:P:A:::}: x 1, y 1, X 1, Y 0, V -1, u 1
{:::::APA:::.P:A:}: x 2, y 3, X 2, Y 2, V 1, u 1
{:::::APPP.A:A:::}: x 1, y 1, X 1, Y 0, V -1, u 1
{:::::P.AP.:.::A:}: x 2, y 3, X 2, Y 1, V -1, u 1
{:::::P.PAAPA::::}: x 0, y 2, X 0, Y 1, V 1, u 1
{:::::PAPP..:A:::}: x 2, y 1, X 2, Y 0, V -1, u 1
{::::A...:PAPA:A:}: x 2, y 2, X 2, Y 1, V 2, u 2
{::::A.:P.P.AA:::}: x 0, y 3, X 0, Y 2, V 1, u 1
{::::A.:PA:.A:P::}: x 0, y 1, X 0, Y 0, V 1, u 1
{::::A.:PA:PP::::}: x 0, y 1, X 0, Y 0, V -1, u 1
{::::A.A.:::PP:A:}: x 0, y 1, X 0, Y 0, V 2, u 2
{::::A.PA:::.:P::}: x 0, y 1, X 0, Y 0, V -1, u 1
{::::A.PP.:PAA:::}: x 0, y 3, X 0, Y 2, V -1, u 1
{::::A.PP.P.AA:A:}: x 2, y 3, X 1, Y 2, V 1, u 1
{::::A:.PP:PA::A:}: x 0, y 1, X 0, Y 0, V -3, u 3
{::::A::A:PPAA:::}: x 0, y 3, X 0, Y 2, V 1, u 1
{::::A::AA:PA:P::}: x 3, y 1, X 3, Y 0, V 1, u 1
{::::A:A:.PAPA:::}: x 2, y 1, X 2, Y 0, V 1, u 1
{::::A:AP.P.:A:A:}: x 0, y 3, X 0, Y 2, V 1, u 1
{::::A:APA:.::PA:}: x 0, y 1, X 0, Y 0, V 1, u 1
{::::AA..:.::A:AP}: x 0, y 3, X 0, Y 2, V 1, u 1
{::::AP..:.APA:A:}: x 2, y 2, X 1, Y 1, V 1, u 1
{::::AP.P.:PAA:A:}: x 0, y 1, X 0, Y 0, V -1, u 1
{::::AP.P:A:A::P:}: x 0, y 1, X 0, Y 0, V 1, u 1
{::::AP:P.A:::::P}: x 0, y 1, X 0, Y 0, V -1, u 1
{::::APA:.:.PA:A:}: x 2, y 3, X 2, Y 2, V 1, u 1
{::::APA::::P::P:}: x 2, y 1, X 2, Y 0, V -1, u 1
{::::APPP...P::::}: x 0, y 1, X 0, Y 0, V -1, u 1
{::::APPP.:.AA:A:}: x 0, y 1, X 0, Y 0, V -1, u 5
{::::APPP.:.AA:A:}: x 3, y 2, X 2, Y 1, V 2, u 2
{::::P..P:PPA::A:}: x 2, y 3, X 1, Y 2, V -1, u 1
{::::P.A:.:.PA:A:}: x 2, y 3, X 3, Y 2, V 1, u 1
{::::P.APAP:.::::}: x 2, y 1, X 2, Y 0, V -1, u 1
{::::P.PA.:..:AA:}: x 2, y 3, X 2, Y 2, V 1, u 1
{::::P.PAA::.::P:}: x 3, y 1, X 3, Y 0, V -1, u 1
{::::P.PP.:.AA:A:}: x 3, y 2, X 2, Y 1, V 1, u 1
{::::P::PA:A::P::}: x 2, y 2, X 2, Y 1, V -1, u 1
{::::P:A:..PP::::}: x 2, y 1, X 2, Y 0, V -1, u 1
{::::P:A:A::P:P::}: x 2, y 1, X 2, Y 0, V -1, u 1
{::::P:A:AP.P::::}: x 2, y 1, X 2, Y 0, V -1, u 1
{::::P:PP..PA::::}: x 3, y 2, X 2, Y 1, V -1, u 1
{::::P:PPAP.A::::}: x 3, y 2, X 2, Y 1, V -1, u 1
{::::PA:P:.AP:A::}: x 1, y 3, X 1, Y 2, V 1, u 1
{::::PAPP...:A:A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{::::PP.P..A.::A:}: x 2, y 2, X 3, Y 1, V -1, u 1
{::::PP.PAAPA::A:}: x 1, y 2, X 0, Y 1, V -3, u 3
{::::PP.PAAPA::A:}: x 0, y 2, X 1, Y 1, V 3, u 3
{::::PP:PA..P::::}: x 0, y 2, X 1, Y 1, V -424, u 424
{::::PPAP.::AP:::}: x 2, y 1, X 2, Y 0, V -1, u 1
{::::PPPP...AA:::}: x 0, y 3, X 0, Y 2, V -424, u 424
{::::PPPP...AA:::}: x 3, y 2, X 2, Y 1, V -1, u 1
{::::PPPPA.AA:A::}: x 0, y 2, X 1, Y 1, V 1, u 1
{:::A.P::.::A:P::}: x 3, y 2, X 3, Y 1, V -1, u 1
{:::A.P::P.:A::P:}: x 3, y 2, X 3, Y 1, V -1, u 1
{:::A:.A:PP::A:P:}: x 2, y 1, X 2, Y 0, V -1, u 1
{:::A::A.PP.:AA::}: x 2, y 1, X 2, Y 0, V 1, u 1
{:::A:P:.P..:AAA:}: x 2, y 3, X 2, Y 1, V 1, u 1
{:::AA:.:::P:P:P:}: x 0, y 1, X 0, Y 0, V 1, u 1
{:::AA:::A::A:PP:}: x 3, y 2, X 3, Y 1, V 1, u 1
{:::AP:.:PAP:::P:}: x 1, y 2, X 0, Y 1, V 1, u 1
{:::APA:::.P.:P::}: x 1, y 1, X 1, Y 0, V -2, u 2
{:::APP.:.AP:A:P:}: x 0, y 3, X 0, Y 2, V 1, u 1
{:::APPP:A.:.:P::}: x 0, y 2, X 1, Y 1, V -2, u 2
{:::P.:P.P.AAA:::}: x 3, y 2, X 3, Y 1, V 1, u 1
{:::P.P..A.A.A:A:}: x 2, y 2, X 1, Y 1, V 1, u 1
{:::P.P..A.PAA:A:}: x 0, y 2, X 1, Y 1, V 1, u 1
{:::P.PP.PAA.A::A}: x 1, y 2, X 2, Y 1, V 1, u 1
{:::P:..A.PA.::A:}: x 2, y 2, X 2, Y 1, V 4, u 4
{:::P:..A:AA:P:A:}: x 1, y 2, X 1, Y 1, V 2, u 2
{:::P:..APAA.::A:}: x 1, y 2, X 1, Y 1, V 1, u 1
{:::P:..APPA:A:A:}: x 2, y 2, X 2, Y 1, V -1, u 1
{:::P:..APPA:A:A:}: x 0, y 3, X 1, Y 2, V 2, u 2
{:::P:.AA.::.::P:}: x 2, y 1, X 3, Y 0, V 1, u 1
{:::P:.AA.::.:PA:}: x 2, y 1, X 3, Y 0, V 1, u 1
{:::P:.PAAP..:A::}: x 0, y 2, X 0, Y 1, V -2, u 2
{:::P:.PPA...A:::}: x 0, y 2, X 0, Y 1, V -1, u 1
{:::P::PAPAP:A:::}: x 1, y 2, X 1, Y 1, V -1, u 1
{:::P:A.A::A.P:A:}: x 2, y 2, X 2, Y 1, V 1, u 1
{:::P:A:A:A:.::P:}: x 1, y 1, X 1, Y 0, V 2, u 2
{:::P:A:A:PP.::A:}: x 1, y 1, X 1, Y 0, V -1, u 1
{:::P:A:A:PP.::A:}: x 2, y 3, X 1, Y 2, V 2, u 2
{:::P:A:APAP.::A:}: x 1, y 1, X 1, Y 0, V 9, u 9
{:::P:AP.P..:A:A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{:::P:APA::..::P:}: x 1, y 1, X 1, Y 0, V -1, u 1
{:::P:APAP...:AA:}: x 1, y 1, X 1, Y 0, V 1, u 1
{:::P:APAP:::A:P:}: x 1, y 1, X 1, Y 0, V -1, u 1
{:::P:PP.PAAAA:::}: x 3, y 2, X 3, Y 1, V -1, u 1
{:::P:PPAAP..::A:}: x 0, y 2, X 1, Y 1, V -1, u 1
{:::P:PPAAP..::A:}: x 0, y 2, X 0, Y 1, V -1, u 1
{:::PA.:A::A.:P::}: x 2, y 2, X 2, Y 1, V -1, u 1
{:::PA.:A:PP.:A::}: x 0, y 1, X 0, Y 0, V -1, u 1
{:::PA.:A:PP.:A::}: x 1, y 3, X 2, Y 2, V -1, u 1
{:::PA.:P:.P.A:::}: x 0, y 1, X 0, Y 0, V -1, u 1
{:::PA:...PPAA:A:}: x 3, y 2, X 3, Y 1, V 1, u 1
{:::PA:.A.:P:A:P:}: x 0, y 3, X 0, Y 2, V 1, u 1
{:::PA:.A.PP.A:A:}: x 0, y 3, X 1, Y 2, V 1, u 1
{:::PA::AAPP.::A:}: x 0, y 1, X 0, Y 0, V 1, u 1
{:::PA::AP:P.::A:}: x 0, y 1, X 0, Y 0, V -1, u 1
{:::PAP:A:PP.::A:}: x 0, y 1, X 0, Y 0, V -1, u 1
{:::PAPPA.P..::A:}: x 0, y 1, X 0, Y 0, V -1, u 1
{:::PP..A.PA.A:A:}: x 2, y 2, X 2, Y 1, V -1, u 1
{:::PP..A.PA.A:A:}: x 0, y 3, X 0, Y 2, V -1, u 1
{:::PP..A.PA.A:A:}: x 0, y 3, X 1, Y 2, V 5, u 5
{:::PP..A.PP.::A:}: x 2, y 3, X 1, Y 2, V -4, u 4
{:::PP..A.PP:AAA:}: x 1, y 3, X 2, Y 2, V 1, u 3
{:::PP..AA:A.::P:}: x 2, y 2, X 2, Y 1, V -1, u 1
{:::PP.AA.::.A:P:}: x 2, y 1, X 2, Y 0, V -1, u 1
{:::PP.PA.A..:AA:}: x 1, y 2, X 2, Y 1, V 1, u 1
{:::PP.PAAP..:AA:}: x 2, y 3, X 1, Y 2, V -2, u 2
{:::PP.PAAP..:AA:}: x 2, y 3, X 2, Y 2, V 2, u 2
{:::PP:.AAPA.::A:}: x 2, y 2, X 2, Y 1, V 2, u 2
{:::PP:AAA::.::P:}: x 2, y 1, X 3, Y 0, V 2, u 2
{:::PPA:A:.:::PA:}: x 1, y 1, X 1, Y 0, V -1, u 1
{:::PPA:A:.P.:AA:}: x 1, y 1, X 1, Y 0, V -1, u 3
{:::PPA:A:.P.:AA:}: x 1, y 3, X 1, Y 2, V 9, u 11
{:::PPP...APAA:A:}: x 1, y 2, X 0, Y 1, V 1, u 1
{:::PPP.A..A.A:A:}: x 0, y 3, X 0, Y 2, V 1, u 1
{:::PPP.A.AP.A:A:}: x 1, y 2, X 0, Y 1, V 1, u 1
{:::PPP.AA.P.:AA:}: x 1, y 3, X 2, Y 2, V 1, u 1
{:::PPP:AA.P::AA:}: x 0, y 2, X 1, Y 1, V -1, u 1
{:::PPP:AAAP.::A:}: x 1, y 2, X 0, Y 1, V 0, u 2
{:::PPP:AAAP.::A:}: x 0, y 2, X 1, Y 1, V 1, u 1
{:::PPPA....:AAA:}: x 2, y 1, X 3, Y 0, V 1, u 1
{:::PPPAA..::AP::}: x 2, y 1, X 2, Y 0, V -2, u 2
{:::PPPAA..::AP::}: x 2, y 1, X 3, Y 0, V -1, u 1
{:::PPPP...AAAA::}: x 0, y 3, X 0, Y 2, V 1, u 1
{:::PPPPA...:AAA:}: x 0, y 3, X 0, Y 2, V -1, u 1
{:::PPPPAA...:AA:}: x 1, y 3, X 1, Y 2, V -1, u 5
{:::PPPPAA...:AA:}: x 0, y 2, X 1, Y 1, V 9, u 15
{::A::.:.A:P:P:::}: x 0, y 2, X 0, Y 1, V 1, u 1
{::A::.:AP:P:AP::}: x 3, y 1, X 3, Y 0, V -1, u 1
{::A::.P.P:::PA::}: x 1, y 3, X 0, Y 2, V 1, u 1
{::A::::A:P:.P:::}: x 3, y 1, X 3, Y 0, V -1, u 1
{::A:::A.:A.PP::A}: x 1, y 2, X 1, Y 1, V 1, u 1
{::A::A:::AAPP:::}: x 1, y 1, X 1, Y 0, V 1, u 1
{::A::A:P::A:PA::}: x 1, y 3, X 1, Y 2, V 1, u 1
{::A::A:P:A::P::P}: x 1, y 1, X 1, Y 0, V 1, u 1
{::A::P.:PA.PA:A:}: x 2, y 3, X 2, Y 1, V -1, u 1
{::A:A.:.::::P:P:}: x 0, y 1, X 0, Y 0, V 1, u 1
{::A:A:::.:APP:::}: x 2, y 2, X 2, Y 1, V 1, u 1
{::A:A:A:.:::P::P}: x 0, y 1, X 0, Y 0, V 1, u 1
{::A:AP::::::::PP}: x 0, y 1, X 0, Y 0, V -1, u 1
{::A:PP.:...PAAA:}: x 1, y 3, X 1, Y 2, V -1, u 1
{::AA:::.P:.:PA::}: x 1, y 3, X 1, Y 2, V 1, u 1
{::AP:.:.P:A:PA::}: x 2, y 2, X 2, Y 1, V 1, u 1
{::AP:.:.PP.:AAA:}: x 2, y 3, X 2, Y 2, V 1, u 1
{::AP:::.:AA:PA::}: x 1, y 2, X 1, Y 1, V 1, u 1
{::AP:::.PPA:AA::}: x 0, y 3, X 1, Y 2, V 1, u 1
{::AP:P:.P..:AAA:}: x 2, y 3, X 2, Y 2, V 1, u 1
{::P:...PAP.AA:A:}: x 2, y 3, X 2, Y 1, V 1, u 1
{::P:..:PPA.PA:::}: x 1, y 2, X 1, Y 1, V -1, u 1
{::P:..APA:.AAP::}: x 0, y 2, X 0, Y 1, V 1, u 1
{::P:..APA::.AP:A}: x 3, y 3, X 3, Y 2, V 1, u 1
{::P:..PPPA..A::A}: x 3, y 3, X 3, Y 2, V -1, u 1
{::P:.:.PP.AAA:::}: x 2, y 2, X 2, Y 1, V 4, u 4
{::P:.A:PP:.:A::P}: x 1, y 1, X 1, Y 0, V -1, u 1
{::P:.P.P:.AAP:::}: x 2, y 2, X 1, Y 1, V -1, u 1
{::P:.P.PA..AA:A:}: x 2, y 3, X 2, Y 2, V 1, u 1
{::P:.P.PP.A.:::A}: x 3, y 3, X 3, Y 2, V -1, u 1
{::P:.P:P...PA:::}: x 0, y 3, X 0, Y 1, V -1, u 1
{::P:.PAPP...:::A}: x 3, y 3, X 3, Y 2, V -1, u 1
{::P:.PAPP..AAA::}: x 1, y 3, X 0, Y 2, V -1, u 1
{::P:.PPP....A::A}: x 3, y 3, X 3, Y 2, V -1, u 1
{::P::::APAP::A::}: x 1, y 2, X 1, Y 1, V -1, u 1
{::P::A.PP.:AAA::}: x 1, y 3, X 1, Y 2, V 1, u 1
{::P::A:A::P::P::}: x 1, y 1, X 1, Y 0, V -1, u 1
{::P::AA.PA.P:::A}: x 1, y 1, X 2, Y 0, V 1, u 1
{::P::P...AAP:::A}: x 2, y 2, X 2, Y 1, V 1, u 1
{::P::P.PPAAAA:::}: x 2, y 2, X 2, Y 1, V 2, u 2
{::P::PA.:.::AP::}: x 0, y 3, X 0, Y 1, V 1, u 1
{::P::PP.P.:AAA::}: x 3, y 2, X 2, Y 1, V 1, u 1
{::P:A.:P.:P.A::A}: x 3, y 3, X 3, Y 2, V -1, u 1
{::P:A:A.:P:::P::}: x 0, y 1, X 0, Y 0, V 1, u 1
{::P:P..P.PAAAA::}: x 2, y 2, X 2, Y 1, V -1, u 1
{::P:P.AP.::APA::}: x 1, y 3, X 1, Y 1, V -1, u 1
{::P:P.PP.A..A::A}: x 1, y 2, X 0, Y 1, V -1, u 1
{::P:P::.A:AA:P::}: x 3, y 2, X 3, Y 1, V -1, u 1
{::P:P::.APPA:A::}: x 1, y 3, X 2, Y 2, V -1, u 1
{::P:P::A.PP:AA::}: x 0, y 3, X 1, Y 2, V -1, u 1
{::P:P:P..P:AAA::}: x 0, y 3, X 0, Y 2, V -1, u 1
{::P:P:P..P:AAA::}: x 3, y 2, X 3, Y 1, V -1, u 1
{::P:PP.:.APAA:::}: x 3, y 2, X 3, Y 1, V 1, u 1
{::P:PP.A.A::A:P:}: x 3, y 1, X 3, Y 0, V 1, u 1
{::P:PP.P..AAAA::}: x 2, y 2, X 1, Y 1, V 1, u 1
{::P:PP.P.A.AA:A:}: x 2, y 3, X 2, Y 2, V 1, u 1
{::P:PPA.AA.P:::A}: x 0, y 2, X 1, Y 1, V 1, u 1
{::P:PPAP...AAA::}: x 1, y 3, X 1, Y 2, V -7013, u 7013
{::P:PPAP...AAA::}: x 0, y 3, X 0, Y 2, V -1, u 1
{::PA.::.P...:P:A}: x 3, y 3, X 3, Y 1, V -1, u 1
{::PA.P:.:...AP:A}: x 0, y 3, X 0, Y 2, V -1, u 1
{::PP....A:A.AP:A}: x 2, y 2, X 2, Y 1, V 1, u 1
{::PP....AP..A:AA}: x 2, y 3, X 2, Y 2, V 1, u 1
{::PP.:..P.PAAA::}: x 1, y 3, X 2, Y 2, V 4, u 4
{::PP.P..A...A:AA}: x 3, y 3, X 3, Y 2, V 1, u 1
{::PP.P..P.A.AA:A}: x 3, y 3, X 3, Y 2, V 4, u 4
{::PP.P..PA..A:AA}: x 2, y 3, X 2, Y 1, V -1, u 1
{::PP.PA.P...AA:A}: x 3, y 3, X 3, Y 2, V -1, u 1
{::PP.PA.P...AA:A}: x 2, y 1, X 3, Y 0, V -1, u 1
{::PP.PA.P...AA:A}: x 1, y 3, X 1, Y 2, V -1, u 1
{::PP:.P.A...A::A}: x 3, y 3, X 3, Y 1, V -1, u 1
{::PP:P...PA.A::A}: x 0, y 3, X 1, Y 2, V 1, u 1
{::PP:P..P.AAAA::}: x 1, y 3, X 1, Y 2, V 0, u 2
{::PP:P..P.AAAA::}: x 2, y 2, X 2, Y 1, V 1, u 1
{::PPP....P.AAAA:}: x 3, y 2, X 3, Y 1, V 1, u 3
{::PPP..A.P..AAA:}: x 0, y 3, X 1, Y 2, V 1, u 1
{::PPP:...PAAAA::}: x 2, y 2, X 2, Y 1, V -2, u 2
{::PPPP.....AAAA:}: x 2, y 3, X 2, Y 2, V 1, u 7
{::PPPP....A.AA:A}: x 1, y 3, X 1, Y 2, V 1, u 1
{::PPPP.A....AAA:}: x 0, y 3, X 0, Y 2, V 2, u 4
{::PPPP.A....AAA:}: x 3, y 1, X 2, Y 0, V -1, u 1
{:A::.::::A.PP::A}: x 1, y 2, X 1, Y 1, V 1, u 1
{:A::.:::PP.PA::A}: x 0, y 3, X 1, Y 2, V 1, u 1
{:A::.::PP:..AP:A}: x 3, y 3, X 3, Y 2, V 1, u 1
{:A::.::PPA::A::P}: x 1, y 2, X 1, Y 1, V -1, u 1
{:A::::.P:APAP:A:}: x 1, y 2, X 1, Y 1, V 3, u 3
{:A::::.PPA:AA:P:}: x 1, y 2, X 1, Y 1, V 1, u 1
{:A:::::P:A.AP:::}: x 1, y 2, X 1, Y 1, V 1, u 1
{:A:::::PPP.AA:::}: x 0, y 3, X 1, Y 2, V 1, u 1
{:A::::PAP.:.:P::}: x 3, y 1, X 3, Y 0, V -1, u 1
{:A::::PAP.:::P::}: x 3, y 1, X 3, Y 0, V -1, u 1
{:A::P:PA:.:.:P::}: x 3, y 1, X 3, Y 0, V -1, u 1
{:A:P:::A:AP.P:A:}: x 1, y 2, X 1, Y 1, V 9, u 9
{:A:P:::AP.:::PA:}: x 2, y 3, X 2, Y 1, V -1, u 1
{:A:P:::AP.A.:P::}: x 2, y 2, X 2, Y 1, V -1, u 1
{:A:P:::AP.P.:AA:}: x 1, y 3, X 0, Y 2, V 2, u 2
{:A:PP::A:.:.:PA:}: x 2, y 3, X 2, Y 2, V -1, u 1
{:A:PP::A:.:.:PA:}: x 2, y 3, X 2, Y 1, V -1, u 1
{:AA::::::A:PP::P}: x 1, y 2, X 1, Y 1, V 1, u 1
{:AA::::::AA:P::P}: x 2, y 2, X 2, Y 1, V 1, u 1
{:P::....A.APA:A:}: x 0, y 2, X 0, Y 1, V 3, u 3
{:P::..PPA..AA:A:}: x 2, y 3, X 2, Y 2, V 1, u 1
{:P::..PPPA.AA:A:}: x 1, y 2, X 1, Y 1, V -816, u 818
{:P::..PPPA.AA:A:}: x 1, y 2, X 2, Y 1, V -1, u 1
{:P::..PPPA.AA:A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{:P::..PPPAA.A::A}: x 1, y 2, X 1, Y 1, V -1, u 1
{:P::.::P.PAA::::}: x 2, y 2, X 3, Y 1, V -1, u 1
{:P::.:APPP..A::A}: x 2, y 1, X 1, Y 0, V 2, u 2
{:P::.:PP.PAAA:::}: x 0, y 3, X 1, Y 2, V -1, u 1
{:P::.A:PP:.PA:A:}: x 2, y 3, X 2, Y 2, V 1, u 1
{:P::.A:PP:A:A::P}: x 2, y 2, X 2, Y 1, V 1, u 1
{:P::.AA:P..PA:A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{:P::.AA:P::PA::P}: x 2, y 1, X 2, Y 0, V 1, u 1
{:P::.AP:P:P.A::A}: x 3, y 3, X 3, Y 1, V -2, u 2
{:P::.AP:P:P.A::A}: x 3, y 3, X 3, Y 2, V -1, u 1
{:P::.AP:P:P.A::A}: x 3, y 3, X 2, Y 2, V 3, u 3
{:P::.APAP::.A:P:}: x 3, y 1, X 3, Y 0, V -2, u 2
{:P::.APPP..AA:A:}: x 3, y 2, X 2, Y 1, V -1, u 1
{:P::.APPP:..A:AA}: x 2, y 3, X 2, Y 2, V -5726, u 5732
{:P::.APPP:..A:AA}: x 3, y 3, X 3, Y 2, V -1, u 1
{:P::.P.PP:..A:AA}: x 2, y 3, X 2, Y 1, V 3, u 5
{:P::.PPP...AA:A:}: x 2, y 3, X 2, Y 2, V -1, u 1
{:P:::..PAA:A::P:}: x 1, y 2, X 1, Y 1, V 3, u 3
{:P:::..PAPPA::A:}: x 0, y 2, X 0, Y 1, V -1, u 1
{:P:::..PAPPA::A:}: x 2, y 3, X 1, Y 2, V 4, u 4
